steps|precision|actual value|calculated value
2048|1195664539.8051388|169933757642.5657|169785457643.28946
2048|1195664539.8051388|172442576938.34134|172291998106.97833
2048|1195664539.8051388|174988435221.2268|174835542594.35284
2048|1195664539.8051388|177571879316.80325|177416637395.32578
2048|1195664539.8051388|180193464123.71475|180035836864.67786
2048|1195664539.8051388|182853752732.86267|182693703541.12488
2048|1195664539.8051388|185553316548.34717|185390808268.13333
2048|1195664539.8051388|188292735410.20047|188127730316.52426
2048|1195664539.8051388|191072597718.9308|190905057508.88617
2048|1195664539.8051388|193893500561.90652|193723386345.82565
2048|1195664539.8051388|196756049841.59912|196583322134.0768
2048|1195664539.8051388|199660860405.73358|199485479116.51215
2048|1195664539.8051388|202608556179.34598|202430480604.06247
2048|1195664539.8051388|205599770298.79797|205418959109.58966
2048|1195664539.8051388|208635145247.7684|208451556483.73462
2048|1195664539.8051388|211715332995.25238|211528924052.7707
2048|1195664539.8051388|214840995135.59882|214651722758.4936
2048|1195664539.8051388|218012803030.61127|217820623300.17056
2048|1195664539.8051388|221231437953.7545|221036306278.59665
2048|1195664539.8051388|224497591236.48245|224299462342.26633
2048|1195664539.8051388|227811964416.7301|227610792335.70862
2048|1195664539.8051388|231175269389.59723|230971007450.01108
2048|1195664539.8051388|234588228560.25705|234380829375.56708
2048|1195664539.8051388|238051574999.11893|237840990457.07202
2048|1195664539.8051388|241566052599.28915|241352233850.82007
2048|1195664539.8051388|245132416236.34933|244915313684.3107
2048|1195664539.8051388|248751431930.4965|248530995218.21762
2048|1195664539.8051388|252423877011.07724|252200055010.7478
2048|1195664539.8051388|256150540283.55203|255923281084.42807
2048|1195664539.8051388|259932222198.91592|259701473095.3473
2048|1195664539.8051388|263769735025.63828|263535442504.9107
2048|1195664539.8051388|267663903024.12302|267426012754.11615
2048|1195664539.8051388|271615562623.75348|271374019440.41
2048|1195664539.8051388|275625562602.54944|275380310497.1527
2048|1195664539.8051388|279694764269.4764|279445746375.7337
2048|1195664539.8051388|283824041649.44794|283571200230.37634
2048|1195664539.8051388|288014281671.05023|287757558105.66376
2048|1195664539.8051388|292266384357.0576|292005719126.84796
2048|1195664539.8051388|296581263017.7404|296316595692.9538
2048|1195664539.8051388|300959844447.0374|300691113672.7407
2048|1195664539.8051388|305403069121.6222|305130212603.5565
2048|1195664539.8051388|309911891402.9091|309634845893.128
2048|1195664539.8051388|314487279742.0367|314205981024.3226
2048|1195664539.8051388|319130216887.8882|318844599762.9496
2048|1195664539.8051388|323841700098.172|323551698368.6122
2048|1195664539.8051388|328622741353.6239|328328287808.68097
2048|1195664539.8051388|333474367575.37067|333175393975.42444
2048|1195664539.8051388|338397620845.5032|338094057906.345
2048|1195664539.8051388|343393558630.9059|343085336007.7697
2048|1195664539.8051388|348463254010.3863|348150300281.73303
2048|1195664539.8051388|353607795905.1689|353290038556.22644
2048|1195664539.8051388|358828289312.7798|358505654718.83
2048|1195664539.8051388|364125855544.3909|363798268953.8015
2048|1195664539.8051388|369501632465.6666|369169017982.664
2048|1195664539.8051388|374956774741.16876|374619055308.3474
2048|1195664539.8051388|380492454082.35693|380149551462.9242
2048|1195664539.8051388|386109859499.27637|385761694259.0222
2048|1195664539.8051388|391810197555.93536|391456689044.9295
2048|1195664539.8051388|397594692629.46606|397235758963.47485
2048|1195664539.8051388|403464587173.1086|403100145214.72845
2048|1195664539.8051388|409421141983.0782|409051107322.58075
2048|1195664539.8051388|415465636469.37463|415089923405.2589
2048|1195664539.8051388|421599368930.57556|421217890449.82587
2048|1195664539.8051388|427823656832.7157|427436324590.7541
2048|1195664539.8051388|434139837092.25433|433746561392.58966
2048|1195664539.8051388|440549266363.23456|440149956136.8003
2048|1195664539.8051388|447053321328.6796|446647884112.85614
2048|1195664539.8051388|453653398996.2924|453241740913.6099
2048|1195664539.8051388|460350916998.5131|459932942735.02606
2048|1195664539.8051388|467147313897.02167|466722926680.3584
2048|1195664539.8051388|474044049491.7217|473613151068.79474
2048|1195664539.8051388|481042605134.29114|480605095748.6697
2048|1195664539.8051388|488144484046.36426|487700262415.2992
2048|1195664539.8051388|495351211642.4088|494900174933.51
2048|1195664539.8051388|502664335857.36475|502206379664.91724
2048|1195664539.8051388|510085427479.1351|509620445800.0599
2048|1195664539.8051388|517616080485.9691|517143965695.4135
2048|1195664539.8051388|525257912388.8355|524778555215.3913
2048|1195664539.8051388|533012564578.84766|532525854079.39124
2048|1195664539.8051388|540881702679.8184|540387526213.96716
2048|1195664539.8051388|548867016906.0239|548365260110.20154
2048|1195664539.8051388|556970222425.2297|556460769186.3396
2048|1195664539.8051388|565193059727.1151|564675792155.806
2048|1195664539.8051388|573537294997.0981|573012093400.6261
2048|1195664539.8051388|582004720495.6986|581471463350.3734
2048|1195664539.8051388|590597154943.4987|590055718866.7097
2048|1195664539.8051388|599316443911.79|598766703633.6046
2048|1195664539.8051388|608164460218.9684|607606288553.3002
2048|1195664539.8051388|617143104332.8212|616576372148.1531
2048|1195664539.8051388|626254304778.713|625678880968.3772
2048|1195664539.8051388|635500018553.8188|634915770005.8218
2048|1195664539.8051388|644882231547.4673|644289023113.8547
2048|1195664539.8051388|654402958967.6925|653800653433.4487
2048|1195664539.8051388|664064245774.0731|663452703825.5392
2048|1195664539.8051388|673868167116.982|673247247309.801
2048|1195664539.8051388|683816828783.3003|683186387509.8679
2048|1195664539.8051388|693912367648.7217|693272259105.1411
2048|1195664539.8051388|704156952136.7325|703507028289.2657
2048|1195664539.8051388|714552782684.3687|713892893235.375
2048|1195664539.8051388|725102092214.8494|724432084568.2068
2048|1195664539.8051388|735807146617.1785|735126865843.171
2048|1195664539.8051388|746670245232.8496|745979534032.5277
2048|1195664539.8051388|757693721349.713|756992420018.704
2048|1195664539.8051388|768879942703.1448|768167889094.9133
2048|1195664539.8051388|780231311984.6141|779508341473.1619
2048|1195664539.8051388|791750267357.7633|791016212799.7579
2048|1195664539.8051388|803439282982.0791|802693974678.4113
2048|1195664539.8051388|815300869544.3517|814544135201.0973
2048|1195664539.8051388|827337574797.9236|826569239486.7157
2048|1195664539.8051388|839551984109.9277|838771870227.723
2048|1195664539.8051388|851946721016.5991|851154648244.8301
2048|1195664539.8051388|864524447786.7852|863720233049.8893
2048|1195664539.8051388|877287865993.7806|876471323417.096
2048|1195664539.8051388|890239717095.5753|889410657962.5991
2048|1195664539.8051388|903382783023.7295|902541015732.716
2048|1195664539.8051388|916719886780.8801|915865216800.7826
2048|1195664539.8051388|930253893047.1018|929386122872.8408
2048|1195664539.8051388|943987708795.2114|943106637902.2607
2048|1195664539.8051388|957924283915.1614|957029708713.4427
2048|1195664539.8051388|972066611847.6334|971158325634.7014
2048|1195664539.8051388|986417730227.0205|985495523140.5441
2048|1195664539.8051388|1000980721533.8687|1000044380503.3798
2048|1195664539.8051388|1015758713756.9658|1014808022454.8756
2048|1195664539.8051388|1030754881065.2051|1029789619857.0708
2048|1195664539.8051388|1045972444489.3634|1044992390383.3989
2048|1195664539.8051388|1061414672613.9523|1060419599209.7694
2048|1195664539.8051388|1077084882279.2635|1076074559715.8235
2048|1195664539.8051388|1092986439293.8162|1091960634196.5992
2048|1195664539.8051388|1109122759157.2834|1108081234584.6462
2048|1195664539.8051388|1125497307794.1145|1124439823182.8289
2048|1195664539.8051388|1142113602297.9797|1141039913407.943
2048|1195664539.8051388|1158975211687.2175|1157885070545.3167
2048|1195664539.8051388|1176085757671.3909|1174978912514.519
2048|1195664539.8051388|1193448915429.245|1192325110646.4365
2048|1195664539.8051388|1211068414398.0679|1209927390471.759
2048|1195664539.8051388|1228948039074.7434|1227789532521.1362
2048|1195664539.8051388|1247091629828.6265|1245915373137.142
2048|1195664539.8051388|1265503083726.4253|1264308805298.2317
2048|1195664539.8051388|1284186355369.217|1282973779454.8296
2048|1195664539.8051388|1303145457741.9114|1301914304377.8276
2048|1195664539.8051388|1322384463075.1653|1321134448019.5427
2048|1195664539.8051388|1341907503720.0679|1340638338387.418
2048|1195664539.8051388|1361718773035.7278|1360430164430.6155
2048|1195664539.8051388|1381822526289.9675|1380514176939.6987
2048|1195664539.8051388|1402223081573.3171|1400894689459.603
2048|1195664539.8051388|1422924820726.4792|1421576079216.0486
2048|1195664539.8051388|1443932190281.5344|1442562788055.7031
2048|1195664539.8051388|1465249702416.9954|1463859323400.1504
2048|1195664539.8051388|1486881935926.9805|1485470259213.9792
2048|1195664539.8051388|1508833537204.697|1507400236987.1575
2048|1195664539.8051388|1531109221240.4465|1529653966731.9158
2048|1195664539.8051388|1553713772634.3352|1552236227994.3088
2048|1195664539.8051388|1576652046623.993|1575151870880.7908
2048|1195664539.8051388|1599928970127.411|1598405817099.8647
2048|1195664539.8051388|1623549542801.1982|1622003061019.1519
2048|1195664539.8051388|1647518838114.4624|1645948670738.056
2048|1195664539.8051388|1671842004438.5503|1670247789176.2742
2048|1195664539.8051388|1696524266152.823|1694905635178.3325
2048|1195664539.8051388|1721570924766.871|1719927504634.516
2048|1195664539.8051388|1746987360059.181|1745318771618.2598
2048|1195664539.8051388|1772779031232.6707|1771084889540.3728
2048|1195664539.8051388|1798951478087.2727|1797231392320.2964
2048|1195664539.8051388|1825510322209.83|1823763895574.6514
2048|1195664539.8051388|1852461268181.5713|1850688097823.3418
2048|1195664539.8051388|1879810104803.3464|1878009781713.4163
2048|1195664539.8051388|1907562706339.0833|1905734815261.095
2048|1195664539.8051388|1935725033777.4697|1933869153112.0337
2048|1195664539.8051388|1964303136112.3313|1962418837820.2437
2048|1195664539.8051388|1993303151641.8926|1991390001145.8804
2048|1195664539.8051388|2022731309287.2341|2020788865372.2046
2048|1195664539.8051388|2052593929930.1743|2050621744641.9302
2048|1195664539.8051388|2082897427770.9749|2080895046313.4082
2048|1195664539.8051388|2113648311706.0234|2111615272336.7258
2048|1195664539.8051388|2144853186725.8843|2142789020650.1733
2048|1195664539.8051388|2176518755333.9888|2174422986597.3164
2048|1195664539.8051388|2208651818986.267|2206523964364.9893
2048|1195664539.8051388|2241259279552.0425|2239098848442.5283
2048|1195664539.8051388|2274348140796.4536|2272154635102.489
2048|1195664539.8051388|2307925509884.8438|2305698423903.3413
2048|1195664539.8051388|2341998598909.2783|2339737419214.232
2048|1195664539.8051388|2376574726437.6396|2374278931762.3135
2048|1195664539.8051388|2411661319085.585|2409330380202.9062
2048|1195664539.8051388|2447265913111.7275|2444899292712.8545
2048|1195664539.8051388|2483396156036.2837|2480993308607.3384
2048|1195664539.8051388|2520059808283.7886|2517620179980.6855
2048|1195664539.8051388|2557264744849.8896|2554787773371.277
2048|1195664539.8051388|2595018956992.84|2592504071451.095
2048|1195664539.8051388|2633330553949.9375|2630777174740.2046
2048|1195664539.8051388|2672207764679.3145|2669615303346.539
2048|1195664539.8051388|2711658939627.457|2709026798731.3916
2048|1195664539.8051388|2751692552522.7197|2749020125500.895
2048|1195664539.8051388|2792317202195.515|2789603873224.0933
2048|1195664539.8051388|2833541614425.1865|2830786758277.7104
2048|1195664539.8051388|2875374643814.2354|2872577625718.2246
2048|1195664539.8051388|2917825275690.2065|2914985451181.5654
2048|1195664539.8051388|2960902628035.6567|2958019342810.8726
2048|1195664539.8051388|3004615953446.5684|3001688543212.6353
2048|1195664539.8051388|3048974641119.781|3046002431441.8677
2048|1195664539.8051388|3093988218869.6543|3090970525016.4326
2048|1195664539.8051388|3139666355174.5635|3136602481961.183
2048|1195664539.8051388|3186018861253.593|3182908102882.2656
2048|1195664539.8051388|3233055693173.9023|3229897333072.0625
2048|1195664539.8051388|3280786953989.1465|3277580264645.124
2048|1195664539.8051388|3329222895909.583|3325967138705.8057
2048|1195664539.8051388|3378373922504.099|3375068347547.7344
2048|1195664539.8051388|3428250590934.812|3424894436885.8296
2048|1195664539.8051388|3478863614224.6406|3475456108121.2607
2048|1195664539.8051388|3530223863558.3623|3526764220639.8413
2048|1195664539.8051388|3582342370617.66|3578829794144.3726
2048|1195664539.8051388|3635230329950.5195|3631664011021.325
2048|1195664539.8051388|3688899101375.8633|3685278218742.6504
2048|1195664539.8051388|3743360212423.424|3739683932302.859
2048|1195664539.8051388|3798625360809.774|3794892836692.1724
2048|1195664539.8051388|3854706416950.881|3850916789406.1694
2048|1195664539.8051388|3911615426511.7847|3907767822992.4985
2048|1195664539.8051388|3969364612993.7773|3965458147635.0884
2048|1195664539.8051388|4027966380360.058|4024000153776.7134
2048|1195664539.8051388|4087433315699.876|4083406414780.07
2048|1195664539.8051388|4147778191932.1377|4143689689628.241
2048|1195664539.8051388|4209013970548.9106|4204862925665.009
2048|1195664539.8051388|4271153804399.4375|4266939261375.642
2048|1195664539.8051388|4334211040515.1807|4329932029208.6265
2048|1195664539.8051388|4398199222976.723|4393854758439.276
2048|1195664539.8051388|4463132095822.85|4458721178075.394
2048|1195664539.8051388|4529023606002.644|4524545219805.944
2048|1195664539.8051388|4595887906371.156|4591341020993.231
2048|1195664539.8051388|4663739358729.304|4659122927709.251
2048|1195664539.8051388|4732592536908.66|4727905497816.8955
2048|1195664539.8051388|4802462229901.702|4797703504096.52
2048|1195664539.8051388|4873363445038.446|4868531937418.913
2048|1195664539.8051388|4945311411209.809|4940406009964.869
2048|1195664539.8051388|5018321582138.641|5013341158492.403
2048|1195664539.8051388|5092409639699.034|5087353047652.186
2048|1195664539.8051388|5167591497284.679|5162457573351.944
